Timestamp,Player_X,Player_Y,Circle_X,Circle_Y,Point1_X,Point1_Y,Point2_X,Point2_Y,Point3_X,Point3_Y
2024-03-02 13:23:55.222,0,0,0.167084,0.167084,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.233,0,0,0.1677474,0.1677474,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.245,0,0,0.1685712,0.1685712,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.262,0,0,0.1693295,0.1693295,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.273,0,0,0.1706242,0.1706242,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.284,0,0,0.1713826,0.1713826,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.293,0,0,0.1721321,0.1721321,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.306,0,0,0.1728262,0.1728262,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.317,0,0,0.1736997,0.1736997,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.329,0,0,0.174469,0.174469,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.343,0,0,0.1753402,0.1753402,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.351,0,0,0.1763619,0.1763619,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.363,0,0,0.1769281,0.1769281,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.373,0,0,0.1777959,0.1777959,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.385,0,0,0.1784912,0.1784912,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.396,0,0,0.1793054,0.1793054,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.409,0,0,0.1800697,0.1800697,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.422,0,0,0.1809399,0.1809399,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.432,0,0,0.1818883,0.1818883,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.445,0,0,0.1825879,0.1825879,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.453,0,0,0.1835479,0.1835479,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.466,0,0,0.1841406,0.1841406,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.478,0,0,0.1850175,0.1850175,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.489,0,0,0.185871,0.185871,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.500,0,0,0.1866466,0.1866466,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.512,0,0,0.1874715,0.1874715,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.523,0,0,0.1882811,0.1882811,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.534,0,0,0.1890747,0.1890747,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.546,0,0,0.1898636,0.1898636,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.556,0,0,0.19066,0.19066,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.568,0,0,0.1913298,0.1913298,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.579,0,0,0.1921709,0.1921709,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.589,0,0,0.1929336,0.1929336,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.600,0,0,0.1936885,0.1936885,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.610,0,0,0.1945042,0.1945042,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.623,0,0,0.1952101,0.1952101,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.634,0,0,0.1960478,0.1960478,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.645,0,0,0.1968453,0.1968453,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.657,0,0,0.1976126,0.1976126,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.668,0,0,0.1984753,0.1984753,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.681,0,0,0.1992845,0.1992845,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.689,0,0,0.2001386,0.2001386,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.703,0,0,0.2007726,0.2007726,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.713,0,0,0.2017719,0.2017719,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.723,0,0,0.2025059,0.2025059,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.734,0,0,0.2032184,0.2032184,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.745,0,0,0.2040087,0.2040087,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.756,0,0,0.2047507,0.2047507,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.768,0,0,0.2055173,0.2055173,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.780,0,0,0.2113124,0.2113124,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.789,0,0,0.2105123,0.2105123,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.801,0,0,0.2098331,0.2098331,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.811,0,0,0.2089651,0.2089651,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.822,0,0,0.2082594,0.2082594,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.834,0,0,0.2074789,0.2074789,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.844,0,0,0.2066223,0.2066223,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.855,0,0,0.2059382,0.2059382,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.867,0,0,0.2051646,0.2051646,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.878,0,0,0.2042898,0.2042898,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.888,0,0,0.2035186,0.2035186,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.900,0,0,0.2028518,0.2028518,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.908,0,0,0.2020272,0.2020272,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.922,0,0,0.201399,0.201399,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.933,0,0,0.2004479,0.2004479,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.944,0,0,0.1996443,0.1996443,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.955,0,0,0.1989142,0.1989142,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.967,0,0,0.1981145,0.1981145,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.975,0,0,0.1972701,0.1972701,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.988,0,0,0.1966365,0.1966365,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:55.999,0,0,0.1957384,0.1957384,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.008,0,0,0.1949704,0.1949704,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.020,0,0,0.1943114,0.1943114,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.030,0,0,0.1934844,0.1934844,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.040,0,0,0.1927333,0.1927333,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.051,0,0,0.1920058,0.1920058,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.063,0,0,0.1912586,0.1912586,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.073,0,0,0.1904721,0.1904721,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.085,0,0,0.1897238,0.1897238,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.097,0,0,0.1889338,0.1889338,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.108,0,0,0.1880883,0.1880883,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.120,0,0,0.187306,0.187306,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.133,0,0,0.1864128,0.1864128,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.145,0,0,0.1855018,0.1855018,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.156,0,0,0.1846707,0.1846707,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.167,0,0,0.1839098,0.1839098,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.177,0,0,0.1831466,0.1831466,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.188,0,0,0.1823843,0.1823843,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.199,0,0,0.1816352,0.1816352,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.210,0,0,0.1808547,0.1808547,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.221,0,0,0.1800676,0.1800676,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.232,0,0,0.1793033,0.1793033,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.243,0,0,0.1784936,0.1784936,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.254,0,0,0.1777635,0.1777635,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.266,0,0,0.1769576,0.1769576,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.276,0,0,0.1761674,0.1761674,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.288,0,0,0.1754344,0.1754344,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-03-02 13:23:56.300,0,0,0.1745984,0.1745984,0.21216,0.21216,-0.21216,0.21216,0,0.3
